GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
AC097533.1,2.8863165404902897,-0.26645083233038896,0.3951884112571921,-0.6742374643090939,0.50016035473024,0.723406899569913,0.14,-0.27
KLHDC1,54.12551714439589,0.17350279087693402,0.257399620220688,0.6740600111537729,0.5002731615782751,0.723406899569913,0.14,0.17
DNM1P46,3.27152584293382,0.254993308061919,0.378281854187405,0.674082843888127,0.500258646068372,0.723406899569913,0.14,0.25
RAB11FIP3,239.961137844793,-0.180181592814458,0.267317450195915,-0.6740360297556479,0.500288407571544,0.723406899569913,0.14,-0.18
PHLPP2,1304.34754453581,-0.0787549679695978,0.116815914997528,-0.674180123241461,0.500196804931432,0.723406899569913,0.14,-0.08
RP13-516M14.1,68.4506299415807,-0.134814810017248,0.19999755064723496,-0.6740823054130329,0.500258988391884,0.723406899569913,0.14,-0.13
MRPL39,1508.12840056071,-0.06873504400656799,0.10197825790759696,-0.674016652342197,0.500300726796242,0.723406899569913,0.14,-0.07
RP11-778D9.4,152.610864760217,-0.15575992552673698,0.2311789992100389,-0.673763300554908,0.500461810444143,0.723532397506963,0.14,-0.16
SNORA20,4.33206078787664,-0.264194350581584,0.392104253284104,-0.673785985152676,0.5004473862247729,0.723532397506963,0.14,-0.26
CEP44,1050.88704234755,0.0519107485065854,0.0770546744098035,0.6736872085203549,0.5005101959051661,0.723563062013843,0.14,0.05
CHAF1B,2128.4724769219,-0.0782715684523887,0.116232598172096,-0.6734046186982628,0.500689911046829,0.7237835697667009,0.14,-0.08
CTC-246B18.8,2.40455670182459,-0.263741012190149,0.3916796090047021,-0.673359057062843,0.500718889516567,0.723786164618247,0.14,-0.26
CTDSPL2,3803.6507648779907,-0.0498790086708936,0.0740894668833622,-0.673226718575493,0.500803065523643,0.7238639098248241,0.14,-0.05
MIR155HG,3.4396606549776,-0.265379429104918,0.39421235624226,-0.6731890183113161,0.500827046751029,0.7238639098248241,0.14,-0.27
DCBLD2,5298.7043805194,-0.0545623482538268,0.0810742448874267,-0.6729923705066609,0.500952144752279,0.7238757997555301,0.14,-0.05
SCUBE2,10.2861157818899,0.219517051317612,0.32618731972364096,0.672978494392719,0.500960972702871,0.7238757997555301,0.14,0.22
ZNF675,1210.9411607573,0.068313323819736,0.10148675695988,0.6731254980070122,0.500867453543761,0.7238757997555301,0.14,0.07
AC008753.6,7.33476764949316,-0.22738456087461495,0.337885977431037,-0.672962407624698,0.500971207169502,0.7238757997555301,0.14,-0.23
MRPL40,1362.6825801314599,0.0790007161376147,0.117373476102084,0.673071282892783,0.500901942447984,0.7238757997555301,0.14,0.08
RS1,1.58505650355826,0.25113119555901603,0.3732652293696621,0.67279557751228,0.5010773516915561,0.7239898831202181,0.14,0.25
RP11-549J18.1,17.255925197088,-0.171746013729701,0.25535686900635896,-0.672572523300418,0.501219287027729,0.724122754606775,0.14,-0.17
RP11-85G18.4,37.51190689800021,-0.204835605861984,0.3045585614884489,-0.6725655810196359,0.501223704927622,0.724122754606775,0.14,-0.2
RALGPS2,4258.5019186951,0.0522982299007297,0.0777714454767992,0.6724605615865961,0.5012905392757,0.7241800172944921,0.14,0.05
CTD-2021J15.1,3.46854997235132,-0.249155931055721,0.3705773970272829,-0.67234519173164,0.501363966071215,0.724246796908212,0.14,-0.25
INCA1,148.137352592263,-0.10816253420288,0.160894116981577,-0.6722590995372769,0.501418762899222,0.724286658761714,0.14,-0.11
SLC25A16,583.422032514959,0.0608044753192604,0.0904554254572813,0.6722037402607329,0.5014540002051661,0.72429826459058,0.14,0.06
CTD-2102P23.1,1.56481398830921,-0.241030731355566,0.35859779432205496,-0.6721478357423951,0.501489585899343,0.724310372343689,0.14,-0.24
RP11-410E4.1,2.67695584645829,0.264114153365882,0.393046935330912,0.6719659400054111,0.501605379820049,0.7243233505123059,0.14,0.26
PPP3CB,2690.3515481031,0.053386753501317,0.0794467694604905,0.6719814268579739,0.501595520415522,0.7243233505123059,0.14,0.05
CIAPIN1,3587.83916185938,-0.0527520799648445,0.0785023091419376,-0.6719812517803161,0.501595631874746,0.7243233505123059,0.14,-0.05
CTD-3060P21.1,3.9077139143339,0.265076324926405,0.3945057471449289,0.671920059073371,0.501634589628443,0.7243233505123059,0.14,0.27
PYGB,3850.52424845911,0.0569220133448027,0.0847108282497695,0.671956755952951,0.501611226717512,0.7243233505123059,0.14,0.06
GATAD2A,6721.68097947949,0.0519900325921209,0.0774225503345421,0.671510204294129,0.5018955610575829,0.7246608756965021,0.14,0.05
ROM1,44.9599042485235,0.139056377406832,0.207101562832115,0.671440502453167,0.501939950240076,0.7246856694009471,0.14,0.14
SLC25A39,6626.12435799681,-0.0552001694319564,0.0822208176190024,-0.6713648809446869,0.501988111675528,0.7247159063857621,0.14,-0.06
RFTN2,8.168980357011481,0.20851229980834105,0.3106142135736469,0.6712902716504389,0.502035630853536,0.72474521292053,0.14,0.21
VWC2,18.081652431666697,0.240144931300322,0.357802793891986,0.6711656124541538,0.50211503247234,0.7248205396914351,0.14,0.24
ZNF93,1778.32916575775,-0.0633662564291301,0.0944306750069776,-0.6710346656364351,0.5021984461434249,0.7249016495183149,0.14,-0.06
BAZ2A,11707.7143456259,-0.0547598563507647,0.0816157026464911,-0.6709475575790931,0.502253938400432,0.724940785000206,0.14,-0.05
RP11-496I2.5,5.6125880993938315,0.239033569177837,0.356284404228101,0.6709066306051441,0.502280012081567,0.724940785000206,0.14,0.24
RP11-674J14.3,2.22492319453759,-0.261759706564951,0.39021051463837103,-0.670816640621635,0.502337345252174,0.7249842351717921,0.14,-0.26
RPL30,13379.8044086172,0.067812934318966,0.101103396237174,0.6707285496115971,0.502393471927473,0.7249990082806049,0.14,0.07
CDC34,2867.18035379868,-0.0674126590888071,0.100508634369744,-0.6707151033493729,0.5024020394270801,0.7249990082806049,0.14,-0.07
SLC28A1,2.25360281192043,0.264893511474943,0.39508218081617497,0.6704769901991441,0.502553769802365,0.7251393635050001,0.14,0.26
PANK2,1749.7559404459198,-0.0350441553284696,0.0522672193619345,-0.670480575708448,0.5025514848657661,0.7251393635050001,0.14,-0.04
ZNF268,2078.67366906845,0.070235876165717,0.10477702120708303,0.670336638287336,0.502643216145105,0.7252291250178591,0.14,0.07
ANKRD30BL,4.81760967790284,0.256572557888685,0.382831152744851,0.670197699557865,0.502731770155147,0.7253175893877509,0.14,0.26
RP11-257O5.4,4.37723989296238,-0.251318160831528,0.3750261311785921,-0.670135065099895,0.502771693559641,0.7253358860380908,0.14,-0.25
GRIPAP1,2864.01099494755,-0.0541012065349303,0.0807531393316454,-0.669957935786766,0.502884605422394,0.7254594735859929,0.14,-0.05
LCT,3.34556466403899,0.25844637875474497,0.385897459629794,0.6697281163827371,0.503031124787826,0.7255001915103041,0.14,0.26
RP11-3A3.1,7.79773367904743,-0.23584257224491895,0.35212514739693795,-0.669769182883898,0.503004941541507,0.7255001915103041,0.14,-0.24
RP11-67M1.1,1.45979706449878,-0.258011018957314,0.3852272464192171,-0.669763162797,0.503008779793215,0.7255001915103041,0.14,-0.26
RP11-452L6.7,7.3625597546519295,0.23973486702221106,0.3580071410298161,0.6696371092839329,0.5030891518074989,0.7255001915103041,0.14,0.24
TOMM40,3874.54229573279,-0.0778657673632797,0.116284118043703,-0.6696165278049,0.503102275250916,0.7255001915103041,0.14,-0.08
TRPC5OS,1.4873617599663,-0.250320045056619,0.373827095236228,-0.6696145042628261,0.503103565539182,0.7255001915103041,0.14,-0.25
CD24L4,440.536619193371,0.102812215954345,0.153530534930301,0.6696532126395479,0.5030788838923421,0.7255001915103041,0.14,0.1
RUFY3,2836.58107705049,-0.0473374239636321,0.0707324133081579,-0.669246555428534,0.503338212928975,0.7257599511235179,0.14,-0.05
GGT7,1417.95825610046,0.0766570370358357,0.114541931437618,0.6692486853828239,0.5033368544536609,0.7257599511235179,0.14,0.08
AGO3,1130.6176201639098,0.0489371273402633,0.0731413611014911,0.669075972928068,0.503447015971819,0.7258724460284119,0.14,0.05
RP11-143J12.3,14.5074317344055,-0.214166677972278,0.320111018768841,-0.6690387566037901,0.50347075539896,0.7258724460284119,0.14,-0.21
RPL21P116,1.2043895503863602,-0.240155724693171,0.359002849476802,-0.668952140750876,0.503526007924466,0.7259127991226829,0.14,-0.24
POMP,3526.309979471021,0.0627854101588706,0.0938994240119823,0.668645317258376,0.5037217573528,0.7261556855049079,0.14,0.06
DPH1,1050.32089625551,-0.0433445247501038,0.0648336302784237,-0.668550018932515,0.503782564629825,0.726204026085957,0.14,-0.04
SPIDR,2972.76246000074,0.0393061585736277,0.0587989865436196,0.6684836063367989,0.503824942996659,0.7262257975437991,0.14,0.04
AC040160.13,31.962989159991107,0.16071436565329902,0.240471901634762,0.668329083609103,0.5039235523694829,0.7263286150267879,0.14,0.16
WDFY3,5181.42292220433,0.0564050083829878,0.0844227277155712,0.668125869766042,0.504053249699437,0.7264762274817149,0.14,0.06
COQ3,357.52676875614196,-0.0981904608320546,0.14700705803414998,-0.667930248690813,0.5041781177271,0.726616864010921,0.14,-0.1
AGO4,2590.52689754423,0.0730404468550084,0.109377270000947,0.667784511849452,0.504271154464929,0.7266697162656851,0.14,0.07
TSKU,2622.87521693534,0.07125687876391701,0.106712781831807,0.667744552627511,0.504296665558376,0.7266697162656851,0.14,0.07
TRPC6,8.03200262406129,0.23817876679925695,0.356689088766148,0.667748956445962,0.5042938540031889,0.7266697162656851,0.14,0.24
LSM8,2589.5581517787,-0.0519184422492026,0.0777879033762558,-0.6674359379256689,0.504493716810231,0.7267963263601999,0.14,-0.05
OR56B4,3.14235395769494,0.263235395581953,0.394353836499054,0.6675106749787739,0.50444599329136,0.7267963263601999,0.14,0.26
AP001189.4,19.2943358619181,0.22377609271604,0.335237723351797,0.667514653418672,0.50444345291606,0.7267963263601999,0.14,0.22
TIMM9,1059.41087306921,0.0501512467894044,0.0751379110567473,0.667455963096021,0.5044809294577021,0.7267963263601999,0.14,0.05
ATXN7L1,487.055446511391,-0.0552798573256368,0.0828505763483316,-0.667223569975201,0.504629337851044,0.726952375135092,0.14,-0.06
RP11-197N18.2,1.20977374540932,-0.241281448133597,0.361657466463271,-0.6671546159219169,0.5046733769738151,0.726976484273144,0.14,-0.24
QRFP,8.96581957005477,0.237843650216474,0.3565570708457371,0.667056327483058,0.504736154691802,0.7270056184391841,0.14,0.24
TEX19,6.379811999537308,0.206585237974108,0.3097188458101,0.6670089365526469,0.5047664251799711,0.7270056184391841,0.14,0.21
RP11-49I11.1,1.5206764839996398,0.25149773624530103,0.377061068272627,0.666994705651923,0.504775515213896,0.7270056184391841,0.14,0.25
ECT2,4542.21134305422,-0.0665612237981772,0.0998086758470211,-0.6668881560977429,0.504843576828047,0.727024991974881,0.14,-0.07
LINC00543,12.060491738109803,-0.21719424544807,0.32567374565609003,-0.6669074444748929,0.5048312554598899,0.727024991974881,0.14,-0.22
RP11-656G20.1,9.86496547692461,0.26329698567658105,0.394985490153642,0.666599133993918,0.505028222420325,0.727251565720042,0.14,0.26
NR1H2,903.352093490766,0.0650860322148211,0.0976576731298619,0.666471257494246,0.505109929366212,0.7273298890976571,0.14,0.07
IRF2BP2,1741.66534535612,-0.0630497147277694,0.0946386743893744,-0.666215108512217,0.505273617216677,0.727486904883537,0.14,-0.06
RP11-646E18.1,20.9582847686649,-0.131907161887779,0.19799157804733306,-0.666226125316525,0.505266576531698,0.727486904883537,0.14,-0.13
LTN1,2893.91105707948,-0.0503101853882825,0.0755295063469057,-0.666099751231111,0.505347343539031,0.727553713045865,0.14,-0.05
RNF2P1,11.4644565573523,-0.20375194373167105,0.305934545467672,-0.665998484807272,0.505412068882803,0.727607555883943,0.14,-0.2
RIDA,1177.2946971934,-0.0835289769252955,0.125429271438349,-0.665944846585126,0.505446354002475,0.7276175725383809,0.14,-0.08
FAM129A,2146.3365372534304,0.20407462209887695,0.306551676546202,0.6657103441680889,0.505596260439711,0.72779402229917,0.14,0.2
TOMM7,3531.9508715769102,0.0928750753948647,0.13957146600836498,0.6654302491119399,0.5057753427917779,0.7279730946091071,0.14,0.09
IFI27L1,39.1395883337921,-0.238844332803885,0.3589301620125129,-0.665433998259411,0.505772945506015,0.7279730946091071,0.14,-0.24
CYP2F1P,12.0752206492213,0.18391708213375896,0.27641335712351,0.665369734833687,0.5058140377539051,0.727989436174891,0.14,0.18
PIK3C2A,8369.721080355479,-0.0623103575218966,0.0936541550729772,-0.665324004827583,0.5058432801649879,0.7279921721892321,0.14,-0.06
RP3-431A14.6,10.1552253928538,-0.231035431318577,0.347339023909184,-0.6651582903595179,0.505949255034924,0.728077573405446,0.14,-0.23
PTGER2,1.4999439470710805,-0.19774381607489105,0.297293987636548,-0.6651456951650171,0.505957310175053,0.728077573405446,0.14,-0.2
RP11-819M15.2,3.60182439264823,-0.262951852015568,0.3954019818650361,-0.66502411236098,0.506035070802394,0.728150118632973,0.14,-0.26
RF00156,5.13892280039599,-0.248414036015358,0.373611166712674,-0.6648999230967879,0.506114504932855,0.7281806408887829,0.14,-0.25
RNF187,4374.5655182343,-0.0512878023956066,0.0771392525951191,-0.6648729495060179,0.506131758690055,0.7281806408887829,0.14,-0.05
RANBP2,10801.5715661467,-0.0524514282646174,0.0788906188867439,-0.664862679552776,0.5061383279850039,0.7281806408887829,0.14,-0.05
RP11-875O11.3,2.14055294635007,0.258489417008822,0.388901785166515,0.6646650307818621,0.5062647650565301,0.728283842152206,0.14,0.26
FAS,320.106043873465,-0.121631773620069,0.182987108337617,-0.664701326366964,0.506241545313842,0.728283842152206,0.14,-0.12
RP1-206D15.6,100.92794090962299,0.0925357894658301,0.139237660183216,0.6645887997835289,0.506313534909805,0.7283146504866809,0.14,0.09
HS2ST1,3673.61920121111,0.0509869037399621,0.0767386903218705,0.664422386231822,0.506420008904148,0.7284284564357321,0.14,0.05
TUBGCP5,228.54258967367699,-0.153066998101742,0.230406014502314,-0.664335948140817,0.5064753179932581,0.7284686590799742,0.14,-0.15
C3orf65,1.17475197808956,-0.22807585987927695,0.343341984362811,-0.6642818829819179,0.50650991424846,0.7284790675082099,0.14,-0.23
AC093159.1,4.440286554987678,-0.25185675879105,0.3792204428832729,-0.6641434118797579,0.506598527470692,0.728567159578408,0.14,-0.25
POFUT1,4177.17307061071,0.0455700553190422,0.0686280009725854,0.6640154845431949,0.5066804005561389,0.728645549295585,0.14,0.05
FAM21EP,7.11136231090938,0.230664337569082,0.34744316983217605,0.663890839127731,0.506760179912316,0.728720919763735,0.14,0.23
RP4-773N10.4,794.6646597883749,-0.0528718520512629,0.079648721064098,-0.6638129444503421,0.50681003978898,0.728721511374813,0.14,-0.05
MAP1S,1108.62271195623,-0.0849711361821068,0.12800623215326198,-0.66380468163746,0.506815328913047,0.728721511374813,0.14,-0.08
MAP3K10,560.5658805230651,-0.0865757279550728,0.130455259347033,-0.6636430634411371,0.5069187884612829,0.728830912121072,0.14,-0.09
RP11-269F19.9,1.50845649546758,0.2475475202776,0.3731336601325679,0.66342854244147,0.5070561307681091,0.7288954582541309,0.14,0.25
QRSL1,1535.52947833318,-0.0459416572370127,0.06925384760925299,-0.6633805748415109,0.5070868436332029,0.7288954582541309,0.14,-0.05
RP3-351K20.4,3.10001879265611,-0.257241637086065,0.387698388809295,-0.663509688229834,0.507004176680035,0.7288954582541309,0.14,-0.26
STK35,4386.44691431568,0.0421071902775731,0.0634747401224887,0.6633692425729959,0.5070940996410159,0.7288954582541309,0.14,0.04
TAF1,2607.72961949321,-0.0517501621223814,0.0780122829339195,-0.6633591554578199,0.5071005584278351,0.7288954582541309,0.14,-0.05
RN7SL619P,1.75410242733553,0.244584073794095,0.368807492139158,0.6631754479158171,0.507218194054485,0.729025189468001,0.14,0.24
IKZF5,837.5357266441409,-0.0528866854890271,0.07976139198004,-0.6630612151586049,0.50729134929628,0.729090978428303,0.14,-0.05
TRBV26OR9-2,1.78457588547672,-0.14103305570263502,0.21274791315475,-0.662911582122313,0.5073871834408329,0.7291289074843359,0.14,-0.14
SLC28A2,6.6413312366753114,-0.2594983266175,0.39146411224181,-0.662891740270704,0.5073998920895839,0.7291289074843359,0.14,-0.26
RP1-203P18.1,52.967881891066796,-0.124850564050272,0.188341219686606,-0.662895590556436,0.507397425979602,0.7291289074843359,0.14,-0.12
RP11-505K9.4,15.284053339153301,-0.17967222672069105,0.27107120286169195,-0.662822995670127,0.507443924100865,0.7291528290938809,0.14,-0.18
RP11-268I9.2,2.99839395206359,-0.262131710007356,0.39556912530785693,-0.662669792045444,0.50754206067993,0.729254487489279,0.14,-0.26
LRRC16A,1239.23758883069,-0.088840882236828,0.134102285106264,-0.6624859685756249,0.507659824349598,0.729368707122173,0.14,-0.09
RP11-402G3.3,6.75182208044698,0.234238587130353,0.353588926560627,0.6624601890358979,0.5076763407607321,0.729368707122173,0.14,0.23
RP11-631M6.2,77.411099854335,-0.15920647314693,0.240393357589899,-0.6622748429618821,0.507795096411991,0.7293718356041321,0.14,-0.16
RP11-460N20.5,15.9675957035232,-0.21053892552865505,0.317891631141906,-0.662297792402943,0.507780391366793,0.7293718356041321,0.14,-0.21
AC009362.2,6.4718328537344005,0.249759865549339,0.377142312014139,0.6622430249618221,0.5078154844298579,0.7293718356041321,0.14,0.25
RP11-492E3.2,2.26149535599463,0.255291591884402,0.385414417614549,0.662382049598669,0.507726404784669,0.7293718356041321,0.14,0.26
CTC-459F4.2,257.645895195099,-0.262071539278099,0.395656667546298,-0.662371092855229,0.507733424989475,0.7293718356041321,0.14,-0.26
RP11-620J15.3,28.9068559840663,-0.166123545001919,0.2509688839573,-0.661928851029131,0.508016820702568,0.7295947922666809,0.14,-0.17
NPIPA1,61.0233450392625,0.18126200449945604,0.273844719775251,0.66191528048531,0.508025518238724,0.7295947922666809,0.14,0.18
RP11-401M16.7,234.29602075428505,0.0735688641640169,0.111200724029759,0.66158619744534,0.5082364557099379,0.729818998475504,0.14,0.07
MESP1,3.70004333103274,-0.257595468115709,0.3893394925991721,-0.6616217286256789,0.5082136785249679,0.729818998475504,0.14,-0.26
TNFRSF25,353.8836867823481,-0.12609615829341905,0.190637291666048,-0.661445392931358,0.5083267233987561,0.729846073507628,0.14,-0.13
RPL7P47,4.06542990052206,-0.243605862844354,0.368258207116532,-0.661508306228371,0.5082863895765921,0.729846073507628,0.14,-0.24
PNCK,42.7176824794847,-0.177776494118941,0.26877657949759504,-0.6614285160234039,0.508337543498797,0.729846073507628,0.14,-0.18
RP11-379F4.4,27.540878844928603,-0.16765900455755806,0.253542985942106,-0.661264613314292,0.508442630860673,0.729887743421177,0.14,-0.17
